Source	Interaction	Arrow	Arrow_Type	Dashes	Color	Target
hsa:5594	activation	True	arrow	False	black	hsa:1432
hsa:472	activation	True	arrow	False	black	hsa:1111
hsa:7067	expression	True	arrow	False	black	hsa:5350
hsa:23236	compound	True	arrow	False	blue	hsa:5579
hsa:6776	expression	True	arrow	False	black	hsa:2625
hsa:4914	binding/association	False	NA	False	black	hsa:2885
hsa:1543	reaction	True	arrow	False	blue	C14851
hsa:4914	activation	True	arrow	False	black	hsa:10818
hsa:5156	activation	True	arrow	False	black	hsa:2549
hsa:70	binding/association	False	NA	False	black	hsa:4624
hsa:441925	activation	True	arrow	False	black	hsa:5289
hsa:1621	reaction	True	arrow	False	blue	C00547
hsa:57506	binding/association	False	NA	False	black	hsa:340061
C05668	reaction	True	arrow	False	blue	hsa:26275
hsa:64127	activation	True	arrow	False	black	hsa:9474
hsa:5581	activation	True	arrow	False	black	hsa:7442
hsa:29110	activation	True	arrow	False	black	hsa:10241
hsa:6494	activation	True	arrow	False	black	hsa:5906
hsa:5502	inhibition	True	circle	False	black	hsa:5499
hsa:5592	activation	True	arrow	False	black	hsa:1432
hsa:586	reaction	True	arrow	False	blue	C00183
C16638	reaction	True	arrow	False	blue	hsa:51091
hsa:1807	reaction	True	arrow	False	blue	C02642
C05651	reaction	True	arrow	False	blue	hsa:125061
C12126	reaction	True	arrow	False	blue	hsa:123099
hsa:65985	reaction	True	arrow	False	blue	C00164
C01097	reaction	True	arrow	False	blue	hsa:5211
C15782	reaction	True	arrow	False	blue	hsa:6309
hsa:6723	reaction	True	arrow	False	blue	C00315
hsa:675	activation	True	arrow	False	black	hsa:5888
hsa:7186	activation	True	arrow	False	black	hsa:4214
hsa:998	activation	True	arrow	False	black	hsa:7454
hsa:7189	binding/association	False	NA	False	black	hsa:8517
hsa:51422	activation	True	arrow	False	black	hsa:5207
hsa:119391	reaction	True	arrow	False	blue	C11088
G00014	reaction	True	arrow	False	blue	hsa:4247
hsa:2932	activation	True	arrow	False	black	hsa:107080638
hsa:156	binding/association	False	NA	False	black	hsa:102800317
hsa:10568	binding/association	False	NA	False	black	hsa:9368
hsa:718	activation	True	arrow	False	black	hsa:719
hsa:3654	activation	True	arrow	False	black	hsa:7189
hsa:2625	expression	True	arrow	False	black	hsa:4094
C01157	reaction	True	arrow	False	blue	hsa:58510
hsa:5347	inhibition	True	circle	False	black	hsa:9088
hsa:5566	activation	True	arrow	False	black	hsa:6262
hsa:7097	activation	True	arrow	False	black	hsa:114609
hsa:1026	inhibition	True	circle	False	black	hsa:836
hsa:2353	activation	True	arrow	False	black	hsa:1119
C05264	reaction	True	arrow	False	blue	hsa:3030
C00104	reaction	True	arrow	False	blue	hsa:131870
C00106	reaction	True	arrow	False	blue	hsa:1806
hsa:28	reaction	True	arrow	False	blue	G00079
hsa:317	activation	True	arrow	False	black	hsa:842
hsa:2235	reaction	True	arrow	False	blue	C14818
hsa:8607	binding/association	False	NA	False	black	hsa:1499
hsa:29851	activation	True	arrow	False	black	hsa:5290
hsa:3704	reaction	True	arrow	False	blue	C00655
hsa:10505	activation	True	arrow	False	black	hsa:23654
hsa:124	reaction	True	arrow	False	blue	C16551
hsa:2053	reaction	True	arrow	False	blue	C14774
hsa:4988	activation	True	arrow	False	black	hsa:10681
hsa:28227	inhibition	True	circle	False	black	hsa:10000
hsa:2534	activation	True	arrow	False	black	hsa:9846
C00219	reaction	True	arrow	False	blue	hsa:240
hsa:329	ubiquitination	True	circle	True	black	hsa:7187
hsa:27090	reaction	True	arrow	False	blue	G00125
G00163	reaction	True	arrow	False	blue	hsa:2134
C00267	reaction	True	arrow	False	blue	hsa:2645
hsa:3897	activation	True	arrow	False	black	hsa:8829
hsa:1824	missing interaction	True	arrow	True	black	hsa:1829
G10598	reaction	True	arrow	False	blue	hsa:79053
hsa:189	reaction	True	arrow	False	blue	C00022
hsa:1589	reaction	True	arrow	False	blue	C01176
hsa:55014	activation	True	arrow	False	black	hsa:22863
C00280	reaction	True	arrow	False	blue	hsa:6718
hsa:10005	reaction	True	arrow	False	blue	C01794
hsa:145226	reaction	True	arrow	False	blue	C16681
hsa:841	activation	True	arrow	False	black	hsa:843
C05665	reaction	True	arrow	False	blue	hsa:314
C05139	reaction	True	arrow	False	blue	hsa:3283
C01277	reaction	True	arrow	False	blue	hsa:22876
hsa:1553	reaction	True	arrow	False	blue	C19594
hsa:8878	binding/association	False	NA	False	black	hsa:7186
hsa:55256	reaction	True	arrow	False	blue	C15606
hsa:2554	binding/association	False	NA	False	black	hsa:10243
hsa:54543	activation	True	arrow	False	black	hsa:65018
hsa:55331	reaction	True	arrow	False	blue	C00836
hsa:124583	reaction	True	arrow	False	blue	C00035
hsa:3157	reaction	True	arrow	False	blue	C00356
hsa:113026	reaction	True	arrow	False	blue	C01194
hsa:7167	reaction	True	arrow	False	blue	C00111
G00024	reaction	True	arrow	False	blue	hsa:29071
C00064	reaction	True	arrow	False	blue	hsa:790
hsa:545	phosphorylation	True	circle	True	black	hsa:672
C05455	reaction	True	arrow	False	blue	hsa:6718
hsa:4914	activation	True	arrow	False	black	hsa:10603
hsa:5566	inhibition	True	circle	False	black	hsa:100532726
C00020	reaction	True	arrow	False	blue	hsa:10846
C02714	reaction	True	arrow	False	blue	hsa:4128
hsa:6387	activation	True	arrow	False	black	hsa:7852
hsa:6714	activation	True	arrow	False	black	hsa:2885
hsa:10111	generic_signaling	False	NA	True	blue	hsa:4683
hsa:1644	reaction	True	arrow	False	blue	C00643
hsa:10449	reaction	True	arrow	False	blue	C05267
hsa:80146	reaction	True	arrow	False	blue	C00167
G10599	reaction	True	arrow	False	blue	hsa:144245
C00658	reaction	True	arrow	False	blue	hsa:51102
hsa:23396	compound	True	arrow	False	blue	hsa:7414
hsa:10714	reaction	True	arrow	False	blue	C00458
hsa:100302238	inhibition	True	circle	False	black	hsa:5578
C20878	reaction	True	arrow	False	blue	hsa:201562
hsa:5599	activation	True	arrow	False	black	hsa:1386
hsa:1147	activation	True	arrow	False	black	hsa:4792
hsa:2697	binding/association	False	NA	False	black	hsa:2697
hsa:1843	inhibition	True	circle	False	black	hsa:1432
hsa:2737	expression	True	arrow	False	black	hsa:5727
C00448	reaction	True	arrow	False	blue	hsa:9453
C07645	reaction	True	arrow	False	blue	hsa:124
hsa:4790	expression	True	arrow	False	black	hsa:597
C00931	reaction	True	arrow	False	blue	hsa:210
C00181	reaction	True	arrow	False	blue	hsa:27294
C00212	reaction	True	arrow	False	blue	hsa:132
C00386	reaction	True	arrow	False	blue	hsa:84735
hsa:55970	activation	True	arrow	False	black	hsa:10298
hsa:100506742	activation	True	arrow	False	black	hsa:842
hsa:790	reaction	True	arrow	False	blue	C00337
hsa:22808	activation	True	arrow	False	black	hsa:83593
hsa:1387	binding/association	False	NA	False	black	hsa:51176
hsa:276	reaction	True	arrow	False	blue	C00369
hsa:5095	reaction	True	arrow	False	blue	C00100
hsa:25	activation	True	arrow	False	black	hsa:25759
C00183	reaction	True	arrow	False	blue	hsa:57176
C01561	reaction	True	arrow	False	blue	hsa:1594
hsa:1962	reaction	True	arrow	False	blue	C05264
hsa:5494	inhibition	True	circle	False	black	hsa:5609
hsa:2002	expression	True	arrow	False	black	hsa:329
hsa:8772	activation	True	arrow	False	black	hsa:841
hsa:18	reaction	True	arrow	False	blue	C00099
hsa:100137049	reaction	True	arrow	False	blue	C00219
hsa:7450	activation	True	arrow	False	black	hsa:2159
hsa:64127	activation	True	arrow	False	black	hsa:57506
C04549	reaction	True	arrow	False	blue	hsa:200576
hsa:6714	indirect effect	True	arrow	True	black	hsa:5879
hsa:7337	inhibition	True	circle	False	black	hsa:7157
hsa:5290	activation	True	arrow	False	black	hsa:5170
hsa:6502	inhibition	True	circle	False	black	hsa:1027
hsa:56985	reaction	True	arrow	False	blue	C00093
hsa:4301	binding/association	False	NA	False	black	hsa:25945
hsa:2353	expression	True	arrow	False	black	hsa:388372
hsa:84305	binding/association	False	NA	False	black	hsa:9939
hsa:5747	binding/association	False	NA	False	black	hsa:6714
C05447	reaction	True	arrow	False	blue	hsa:3295
hsa:79017	reaction	True	arrow	False	blue	C00097
hsa:2683	reaction	True	arrow	False	blue	G13084
hsa:11186	missing interaction	True	arrow	True	black	hsa:595
hsa:7132	activation	True	arrow	False	black	hsa:4790
C05356	reaction	True	arrow	False	blue	hsa:240
hsa:2194	reaction	True	arrow	False	blue	C05757
hsa:4141	reaction	True	arrow	False	blue	C05335
hsa:2205	activation	True	arrow	False	black	hsa:2534
hsa:412	reaction	True	arrow	False	blue	C01227
hsa:7305	activation	True	arrow	False	black	hsa:7535
C14839	reaction	True	arrow	False	blue	hsa:119391
C05755	reaction	True	arrow	False	blue	hsa:55301
hsa:355	activation	True	arrow	False	black	hsa:841
hsa:8878	inhibition	True	circle	False	black	hsa:2626
C04405	reaction	True	arrow	False	blue	hsa:1962
C00101	reaction	True	arrow	False	blue	hsa:471
hsa:5901	binding/association	False	NA	False	black	hsa:1915
hsa:218	reaction	True	arrow	False	blue	C05582
hsa:7299	reaction	True	arrow	False	blue	C00082
hsa:23464	reaction	True	arrow	False	blue	C03508
hsa:7360	reaction	True	arrow	False	blue	C00029
hsa:406937	inhibition	True	circle	False	black	hsa:2261
hsa:3290	reaction	True	arrow	False	blue	C05490
hsa:2628	reaction	True	arrow	False	blue	C00062
hsa:8408	activation	True	arrow	False	black	hsa:9821
hsa:4329	reaction	True	arrow	False	blue	C00100
hsa:286151	inhibition	True	circle	False	black	hsa:991
hsa:4790	expression	True	arrow	False	black	hsa:3566
hsa:54675	reaction	True	arrow	False	blue	C05980
G00084	reaction	True	arrow	False	blue	hsa:10690
hsa:6448	reaction	True	arrow	False	blue	G13037
hsa:7186	activation	True	arrow	False	black	hsa:5871
hsa:4060	inhibition	True	circle	False	black	hsa:4193
hsa:117283	reaction	True	arrow	False	blue	C11526
hsa:1431	reaction	True	arrow	False	blue	C00036
hsa:5499	activation	True	arrow	False	black	hsa:2997
C00882	reaction	True	arrow	False	blue	hsa:80347
C00096	reaction	True	arrow	False	blue	hsa:56052
hsa:5566	activation	True	arrow	False	black	hsa:7849
hsa:7098	activation	True	arrow	False	black	hsa:5609
hsa:2762	reaction	True	arrow	False	blue	C01222
hsa:4609	activation	True	arrow	False	black	hsa:1029
C04062	reaction	True	arrow	False	blue	hsa:3631
C03595	reaction	True	arrow	False	blue	hsa:3992
C01107	reaction	True	arrow	False	blue	hsa:10654
hsa:10890	activation	True	arrow	False	black	hsa:6517
C00099	reaction	True	arrow	False	blue	hsa:218
hsa:387	activation	True	arrow	False	black	hsa:60
hsa:124044	activation	True	arrow	False	black	hsa:1540
hsa:8874	activation	True	arrow	False	black	hsa:28964
hsa:100132074	expression	True	arrow	False	black	hsa:3575
hsa:3106	activation	True	arrow	False	black	hsa:3811
C14787	reaction	True	arrow	False	blue	hsa:1543
C00458	reaction	True	arrow	False	blue	hsa:79077
hsa:3458	activation	True	arrow	False	black	hsa:10197
hsa:107	compound	True	arrow	False	blue	hsa:5566
hsa:6667	expression	True	arrow	False	black	hsa:665
hsa:861	inhibition	True	circle	False	black	hsa:6688
hsa:5566	activation	True	arrow	False	black	hsa:10488
hsa:23365	binding/association	False	NA	False	black	hsa:23654
hsa:3674	binding/association	False	NA	False	black	hsa:2243
hsa:338	binding/association	False	NA	False	black	hsa:3949
hsa:2354	repression	True	circle	False	black	hsa:2353
hsa:54965	reaction	True	arrow	False	blue	G00145
hsa:10331	reaction	True	arrow	False	blue	G00067
hsa:51422	inhibition	True	circle	False	black	hsa:6720
hsa:2113	expression	True	arrow	False	black	hsa:595
hsa:54541	activation	True	arrow	False	black	hsa:107080638
hsa:56954	reaction	True	arrow	False	blue	C00026
hsa:7337	activation	True	arrow	False	black	hsa:1499
hsa:51422	inhibition	True	circle	False	black	hsa:3156
hsa:8717	binding/association	False	NA	False	black	hsa:10010
hsa:6774	expression	True	arrow	False	black	hsa:406991
C16237	reaction	True	arrow	False	blue	hsa:51601
hsa:7157	expression	True	arrow	False	black	hsa:51246
hsa:2526	reaction	True	arrow	False	blue	G00084
hsa:81888	reaction	True	arrow	False	blue	C00168
hsa:3055	activation	True	arrow	False	black	hsa:2214
hsa:1814	activation	True	arrow	False	black	hsa:10681
C06197	reaction	True	arrow	False	blue	hsa:2272
G00013	reaction	True	arrow	False	blue	hsa:4122
C00268	reaction	True	arrow	False	blue	hsa:5860
hsa:2770	inhibition	True	circle	False	black	hsa:107
C03263	reaction	True	arrow	False	blue	hsa:1371
hsa:1806	reaction	True	arrow	False	blue	C16630
hsa:55454	reaction	True	arrow	False	blue	G00158
hsa:10092	activation	True	arrow	False	black	hsa:60
hsa:4804	binding/association	False	NA	False	black	hsa:11213
C02953	reaction	True	arrow	False	blue	hsa:1719
C00242	reaction	True	arrow	False	blue	hsa:4860
hsa:23586	activation	True	arrow	False	black	hsa:9021
hsa:5566	inhibition	True	circle	False	black	hsa:387
C00606	reaction	True	arrow	False	blue	hsa:339896
hsa:1956	activation	True	arrow	False	black	hsa:5747
hsa:10157	reaction	True	arrow	False	blue	C04076
hsa:8717	activation	True	arrow	False	black	hsa:836
C00315	reaction	True	arrow	False	blue	hsa:54498
hsa:581	inhibition	True	circle	False	black	hsa:596
hsa:7157	missing interaction	True	arrow	True	black	hsa:6513
G00071	reaction	True	arrow	False	blue	hsa:2523
hsa:407006	inhibition	True	circle	False	black	hsa:54541
hsa:3422	reaction	True	arrow	False	blue	C00235
hsa:23327	ubiquitination	True	circle	True	black	hsa:6337
hsa:7173	reaction	True	arrow	False	blue	C01829
hsa:10056	reaction	True	arrow	False	blue	C03511
hsa:10572	inhibition	True	circle	False	black	hsa:596
C00104	reaction	True	arrow	False	blue	hsa:377841
C01885	reaction	True	arrow	False	blue	hsa:11343
hsa:100302238	inhibition	True	circle	False	black	hsa:9252
hsa:91543	inhibition	True	circle	False	black	hsa:2224
C00164	reaction	True	arrow	False	blue	hsa:3155
hsa:1992	inhibition	True	circle	False	black	hsa:1511
hsa:29110	binding/association	False	NA	False	black	hsa:3665
hsa:23743	reaction	True	arrow	False	blue	C00155
hsa:1499	dissociation	False	NA	True	black	hsa:999
C05290	reaction	True	arrow	False	blue	hsa:1588
C00655	reaction	True	arrow	False	blue	hsa:3251
hsa:442918	inhibition	True	circle	False	black	hsa:960
C05665	reaction	True	arrow	False	blue	hsa:217
C01246	reaction	True	arrow	False	blue	hsa:29880
hsa:4821	expression	True	arrow	False	black	hsa:3375
hsa:1499	inhibition	True	circle	False	black	hsa:1387
hsa:5313	reaction	True	arrow	False	blue	C00361
C00350	reaction	True	arrow	False	blue	hsa:81490
hsa:27429	activation	True	arrow	False	black	hsa:54205
hsa:9688	binding/association	False	NA	False	black	hsa:23165
C01228	reaction	True	arrow	False	blue	hsa:374659
hsa:107987478	reaction	True	arrow	False	blue	C16609
hsa:5598	expression	True	arrow	False	black	hsa:595
C05361	reaction	True	arrow	False	blue	hsa:10
C00118	reaction	True	arrow	False	blue	hsa:6888
C15973	reaction	True	arrow	False	blue	hsa:1629
C00158	reaction	True	arrow	False	blue	hsa:57494
hsa:8942	reaction	True	arrow	False	blue	C03227
hsa:2798	activation	True	arrow	False	black	hsa:2767
hsa:5727	binding/association	False	NA	False	black	hsa:6608
hsa:3594	activation	True	arrow	False	black	hsa:6774
hsa:406893	inhibition	True	circle	False	black	hsa:2146
hsa:7097	activation	True	arrow	False	black	hsa:4790
C16453	reaction	True	arrow	False	blue	hsa:1646
C00577	reaction	True	arrow	False	blue	hsa:217
hsa:55163	reaction	True	arrow	False	blue	C00627
hsa:8440	activation	True	arrow	False	black	hsa:5747
hsa:80270	reaction	True	arrow	False	blue	C17332
hsa:7173	reaction	True	arrow	False	blue	C01060
hsa:3725	expression	True	arrow	False	black	hsa:356
C04006	reaction	True	arrow	False	blue	hsa:3631
hsa:407055	inhibition	True	circle	False	black	hsa:2261
hsa:406988	inhibition	True	circle	False	black	hsa:5581
hsa:2308	binding/association	False	NA	False	black	hsa:4087
C00438	reaction	True	arrow	False	blue	hsa:790
hsa:1855	binding/association	False	NA	False	black	hsa:1457
hsa:1154	inhibition	True	circle	False	black	hsa:6772
hsa:51422	activation	True	arrow	False	black	hsa:101930123
C00777	reaction	True	arrow	False	blue	hsa:1592
hsa:673	phosphorylation	True	circle	True	black	hsa:5605
hsa:1962	reaction	True	arrow	False	blue	C05258
hsa:5588	activation	True	arrow	False	black	hsa:5599
hsa:3725	expression	True	arrow	False	black	hsa:3558
C05946	reaction	True	arrow	False	blue	hsa:112817
C05674	reaction	True	arrow	False	blue	hsa:10390
hsa:83594	reaction	True	arrow	False	blue	C01185
C00167	reaction	True	arrow	False	blue	hsa:7358
hsa:7337	inhibition	True	circle	False	black	hsa:4799
hsa:26119	binding/association	False	NA	False	black	hsa:3949
hsa:1576	reaction	True	arrow	False	blue	C16549
hsa:6885	activation	True	arrow	False	black	hsa:5594
hsa:442903	inhibition	True	circle	False	black	hsa:2064
hsa:10454	activation	True	arrow	False	black	hsa:5609
hsa:7498	reaction	True	arrow	False	blue	C16355
hsa:6482	reaction	True	arrow	False	blue	G00110
C01185	reaction	True	arrow	False	blue	hsa:23057
hsa:2099	expression	True	arrow	False	black	hsa:793
hsa:4852	activation	True	arrow	False	black	hsa:4886
hsa:4659	inhibition	True	circle	False	black	hsa:10398
hsa:9488	reaction	True	arrow	False	blue	G00148
hsa:6775	expression	True	arrow	False	black	hsa:3558
hsa:5879	activation	True	arrow	False	black	hsa:10298
C03366	reaction	True	arrow	False	blue	hsa:85007
hsa:64902	reaction	True	arrow	False	blue	C06002
hsa:10297	binding/association	False	NA	False	black	hsa:1499
hsa:2641	inhibition	True	circle	False	black	hsa:51422
hsa:3295	reaction	True	arrow	False	blue	C05450
hsa:4790	activation	True	arrow	False	black	hsa:5515
G00119	reaction	True	arrow	False	blue	hsa:8705
hsa:9380	reaction	True	arrow	False	blue	C00546
hsa:23396	activation	True	arrow	False	black	hsa:7454
C00245	activation	True	arrow	False	black	hsa:2741
hsa:5300	binding/association	False	NA	False	black	hsa:3661
hsa:11317	expression	True	arrow	False	black	hsa:171558
hsa:1548	reaction	True	arrow	False	blue	C19586
hsa:1432	phosphorylation	True	circle	True	black	hsa:4747
hsa:53947	reaction	True	arrow	False	blue	G00093
C05335	reaction	True	arrow	False	blue	hsa:4141
C00096	reaction	True	arrow	False	blue	hsa:29925
hsa:2353	expression	True	arrow	False	black	hsa:2277
hsa:10746	activation	True	arrow	False	black	hsa:5606
C00024	reaction	True	arrow	False	blue	hsa:3157
hsa:1839	activation	True	arrow	False	black	hsa:2066
hsa:998	activation	True	arrow	False	black	hsa:10788
hsa:27102	activation	True	arrow	False	black	hsa:1432
C05299	reaction	True	arrow	False	blue	hsa:10720
hsa:144193	reaction	True	arrow	False	blue	C03680
hsa:549	reaction	True	arrow	False	blue	C03231
C01944	reaction	True	arrow	False	blue	hsa:34
C01528	reaction	True	arrow	False	blue	hsa:51540
hsa:5053	reaction	True	arrow	False	blue	C00082
hsa:36	reaction	True	arrow	False	blue	C00877
hsa:3081	reaction	True	arrow	False	blue	C01036
hsa:344	activation	True	arrow	False	black	hsa:4023
hsa:51733	reaction	True	arrow	False	blue	C01205
