,Protein name,T Test
1250,"Ectonucleoside triphosphate diphosphohydrolase 5 (Ectonucleoside triphosphate diphosphohydrolase 5, isoform CRA_b)",0.9195216874966081
1251,Pyridoxine-5'-phosphate oxidase (EC 1.4.3.5) (Pyridoxamine-phosphate oxidase),0.919698821913949
1252,Basigin (Glycoprotein CE9) (OX-47 antigen) (CD antigen CD147),0.9202848242501542
1253,"Importin 4 (Predicted), isoform CRA_b (Protein Ipo4)",0.9204856453211027
1254,Plectin (Plectin 7),0.9205554268967222
1255,14-3-3 protein eta,0.9209011290541214
1256,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2 (EC 1.-.-.-),0.9211526896325524
1257,5'-AMP-activated protein kinase subunit gamma-1,0.9211804806533489
1258,Serine/threonine-protein phosphatase (EC 3.1.3.16),0.9212258158263992
1259,"Deoxyguanosine kinase (Predicted), isoform CRA_a (Protein Dguok)",0.9233186905668435
1260,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)",0.9236824756871185
1261,"Protein Hnrnpab (Protein LOC103689931) (RCG34663, isoform CRA_a) (Type A/B hnRNP p40 (Heterogeneous nuclear ribonucleoprotein))",0.9243572737008198
1262,Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3),0.925863149346507
1263,Alpha-2-macroglobulin receptor-associated protein (Alpha-2-MRAP) (Gp330-binding 45 kDa protein) (Low density lipoprotein receptor-related protein-associated protein 1) (RAP),0.9264183835301624
1264,Cytochrome P450 2E1 (EC 1.14.13.-) (4-nitrophenol 2-hydroxylase) (EC 1.14.13.n7) (CYPIIE1) (Cytochrome P450-J) (Cytochrome P450RLM6),0.9267321093700821
1265,Leucine-rich repeat-containing protein 59 (Protein p34),0.9270634229799237
1266,"Glutaminase liver isoform, mitochondrial (GLS) (EC 3.5.1.2) (L-glutaminase) (L-glutamine amidohydrolase)",0.9278847480130488
1267,Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase),0.9293607911713608
1268,28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1),0.9312620412427571
1269,OCIA domain-containing protein 1,0.9312839794722856
1270,UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (Nucleoside-diphosphate kinase) (Uridine monophosphate/cytidine monophosphate kinase),0.9320854242070646
1271,ATPase family AAA domain-containing protein 3,0.9327929719913264
1272,Glycerate kinase (EC 2.7.1.31),0.9330212217719233
1273,Poly [ADP-ribose] polymerase (PARP) (EC 2.4.2.30),0.933188987097976
1274,"ATP-dependent 6-phosphofructokinase, liver type (ATP-PFK) (PFK-L) (EC 2.7.1.11) (6-phosphofructokinase type B) (Phosphofructo-1-kinase isozyme B) (PFK-B) (Phosphohexokinase)",0.9337607589468195
1275,Annexin,0.9340808471411756
1276,Histidine triad nucleotide-binding protein 1 (EC 3.-.-.-) (17 kDa inhibitor of protein kinase C) (Adenosine 5'-monophosphoramidase) (Protein kinase C inhibitor 1) (Protein kinase C-interacting protein 1) (PKCI-1),0.9343796774982644
1277,Dynamin-2,0.9351039460834119
1278,40S ribosomal protein S3a (V-fos transformation effector protein) [Cleaved into: 40S ribosomal protein S3b],0.9352469792919469
1279,"Enoyl Coenzyme A hydratase domain containing 2 (Predicted), isoform CRA_a (Protein Echdc2)",0.9352827602457894
1280,"Fusion, derived from t(1216) malignant liposarcoma (Human) (Protein Fus) (RCG39872, isoform CRA_d)",0.9382862857782113
1281,Protein AMBP [Cleaved into: Alpha-1-microglobulin Inter-alpha-trypsin inhibitor light chain (ITI-LC) (Bikunin) (HI-30) Trypstatin],0.938324181804435
1282,3 beta-hydroxysteroid dehydrogenase type 5 (3 beta-hydroxysteroid dehydrogenase type V) (3-beta-HSD V) (3-beta-hydroxy-5-ene steroid dehydrogenase) (NADPH-dependent 3-beta-hydroxy-Delta(5)-steroid dehydrogenase) (EC 1.1.1.-) (Progesterone reductase),0.9393559859676184
1283,Pyruvate kinase PKLR (EC 2.7.1.40) (L-PK) (Pyruvate kinase isozymes L/R),0.9415829922972876
1284,"Hemoglobin subunit beta-1 (Beta-1-globin) (Hemoglobin beta chain, major-form) (Hemoglobin beta-1 chain)",0.9418196580227158
1285,Actin-related protein 2 (Actin-like protein 2),0.9420112740120172
1286,"Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)",0.9420443427102312
1287,F-actin-capping protein subunit beta,0.9421091345046407
1288,Enhancer of rudimentary homolog,0.9428595256850438
1289,Prenylcysteine oxidase (EC 1.8.3.5) (Chloride ion pump-associated 55 kDa protein),0.9429704570748445
1290,Peptidyl-prolyl cis-trans isomerase FKBP1A (PPIase FKBP1A) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FKBP-12) (FK506-binding protein 1A) (FKBP-1A) (Immunophilin FKBP12) (Rotamase),0.9430140700223708
1291,"Cytochrome c oxidase subunit 6A1, mitochondrial (Cytochrome c oxidase polypeptide VIa-liver)",0.9431370269261872
1292,Arsenite methyltransferase (EC 2.1.1.137) (Methylarsonite methyltransferase) (S-adenosyl-L-methionine:arsenic(III) methyltransferase),0.944303393219464
1293,Actin-related protein 2/3 complex subunit 4,0.9445206741487777
1294,"GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (Adenylate kinase 3 alpha-like 1)",0.9447805997789597
1295,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon),0.945796379658467
1296,"Arylacetamide deacetylase (Arylacetamide deacetylase (Esterase)) (Arylacetamide deacetylase (Esterase), isoform CRA_a)",0.946182436340766
1297,APOBEC1 complementation factor,0.946450237662222
1298,"Hebp1 protein (Heme binding protein 1 (Predicted), isoform CRA_a) (Protein Hebp1)",0.9464631881256578
1299,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial (EC 2.7.11.2) (PDK P45) (Pyruvate dehydrogenase kinase isoform 2) (PDH kinase 2)",0.9465038356219223
1300,"Thioredoxin reductase 2, mitochondrial",0.9467263024388934
1301,Protein Acad8,0.9476236752147615
1302,Lumican (Keratan sulfate proteoglycan lumican) (KSPG lumican),0.9487317725099785
1303,Vinculin,0.9492889498647819
1304,Immunity-related GTPase family M protein (EC 3.6.5.-),0.950768742135879
1305,"Spectrin alpha chain, non-erythrocytic 1 (Spna2 protein)",0.9513806269096071
1306,Histone H3,0.9522823365858639
1307,26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5),0.9527760737329592
1308,"Sulfite oxidase (Sulfite oxidase, mitochondrial)",0.9527997622963347
1309,Protein Sec23a (SEC23A (S. cerevisiae) (Predicted)) (Sec23 homolog A (S. cerevisiae)),0.9529652393234374
1310,"Heterogeneous nuclear ribonucleoprotein U (Protein Hnrnpu) (RCG20317, isoform CRA_b)",0.9537451942296054
1311,"ATP synthase subunit e, mitochondrial (ATPase subunit e)",0.9551711980318368
1312,Proteasome subunit alpha type-4 (EC 3.4.25.1) (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L),0.9554796172556467
1313,"Protein Stt3b (RCG25591, isoform CRA_a) (RGD1311563 protein)",0.9580381570503009
1314,"Protein Tardbp (RCG31562, isoform CRA_c) (Tardbp protein)",0.9582323627531547
1315,Protein LOC299282,0.9587003053846889
1316,"D-2-hydroxyglutarate dehydrogenase, mitochondrial (D2hgdh protein)",0.9588344406457782
1317,Protein LOC100362142,0.9603555241599926
1318,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A) (EC 3.1.3.16),0.9637305544978307
1319,RCG61833 (Xanthine dehydrogenase/oxidase),0.9639052012736955
1320,"Plastin 3 (T-isoform), isoform CRA_a (Plastin-3)",0.9640811964632583
1321,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R),0.9641671303094338
1322,Protein Rdx,0.9644872525383086
1323,Aminomethyltransferase (EC 2.1.2.10),0.9646356728490318
1324,Protein LOC686807,0.9649527010086012
1325,Mitogen-activated protein kinase 6,0.964984439390174
1326,Glyoxalase domain-containing protein 4,0.9656890627789951
1327,Ribosomal protein S2 (Uncharacterized protein),0.9657042564135976
1328,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",0.9658548248676418
1329,"Non-specific lipid-transfer protein (RCG50466, isoform CRA_a)",0.9661743614584113
1330,Alanine aminotransferase 1 (ALT1) (EC 2.6.1.2) (Glutamate pyruvate transaminase 1) (GPT 1) (Glutamic--alanine transaminase 1) (Glutamic--pyruvic transaminase 1),0.9662281371001691
1331,Protein Abca6,0.967853383582189
1332,Protein Ddx3x,0.969023702002774
1333,"Cytoplasmic dynein 1 heavy chain 1 (RCG27764, isoform CRA_a)",0.9700769585167893
1334,"UDP-glucuronosyltransferase 2B17 (UDPGT 2B17) (EC 2.4.1.17) (17-beta-hydroxysteroid-specific UDPGT) (RLUG38) (Testosterone, dihydrotestosterone, and beta-estradiol-specific UDPGT) (UDP-glucuronosyltransferase 2B5) (UDPGT 2B5) (UDPGTr-3)",0.9711104893600058
1335,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase),0.9717643503044986
1336,26S protease regulatory subunit 4 (P26s4) (26S proteasome AAA-ATPase subunit RPT2) (Proteasome 26S subunit ATPase 1),0.971794438888328
1337,Protein Lrp1 (RCG59548),0.9739144235178894
1338,Protein Stard10,0.974012640422097
1339,Major vault protein (MVP),0.9745910563944796
1340,"Carbonic anhydrase 5A, mitochondrial (EC 4.2.1.1) (Carbonate dehydratase VA) (Carbonic anhydrase VA) (CA-VA)",0.9747531185466396
1341,"Cofilin 2, muscle (Predicted), isoform CRA_b (Protein Cfl2)",0.975182251956062
1342,Biphenyl hydrolase-like (Serine hydrolase) (Protein Bphl),0.9767696583262859
1343,Aldehyde dehydrogenase family 16 member A1,0.97770802240628
1344,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Rotamase F)",0.9782509864836597
1345,Myosin-11,0.978828459671849
1346,Ras-related protein Rap-1b (GTP-binding protein smg p21B),0.9795696516257937
1347,Acyl-CoA dehydrogenase family member 11 (ACAD-11) (EC 1.3.99.-),0.9799547078700421
1348,Protein Col6a1,0.9802571686625738
1349,Heat shock protein 105 kDa (Heat shock 110 kDa protein),0.9807110248385698
1350,Serum albumin,0.9828734632118851
1351,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 7 (Predicted) (Protein Psmd7)",0.983495546415819
1352,Prostaglandin reductase 1 (PRG-1) (EC 1.3.1.-) (15-oxoprostaglandin 13-reductase) (EC 1.3.1.48) (Dithiolethione-inducible gene 1 protein) (D3T-inducible gene 1 protein) (DIG-1) (NADP-dependent leukotriene B4 12-hydroxydehydrogenase) (EC 1.3.1.74),0.9838007037729337
1353,Pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Dimerization cofactor of hepatocyte nuclear factor 1-alpha) (DCoH) (Dimerization cofactor of HNF1) (Phenylalanine hydroxylase-stimulating protein) (Pterin carbinolamine dehydratase) (PCD),0.9838583383145081
1354,"Protein Umps (Uridine monophosphate synthetase) (Uridine monophosphate synthetase, isoform CRA_a)",0.9850962133189969
1355,Protein Txndc5 (RCG43947),0.9853942460051045
1356,"Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic translation initiation factor 4A isoform 3) [Cleaved into: Eukaryotic initiation factor 4A-III, N-terminally processed]",0.9865270252499119
1357,"Guanine nucleotide-binding protein subunit beta-2-like 1 (Receptor for activated C kinase) (Receptor of activated protein kinase C 1) (RACK1) [Cleaved into: Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed]",0.9867621693903098
1358,Cytochrome P450 2B3 (EC 1.14.14.1) (CYPIIB3),0.9897134235469918
1359,Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha),0.9898256584849694
1360,Aflatoxin B1 aldehyde reductase member 3 (AFB1-AR) (EC 1.-.-.-) (Aflatoxin B1 aldehyde reductase member 1) (rAFAR1),0.990109623736041
1361,"ARP1 actin-related protein 1 homolog B (Yeast) (Protein Actr1b) (RCG22324, isoform CRA_a)",0.9919279673057391
1362,"Stromal interaction molecule 1 (Stromal interaction molecule 1 (Predicted), isoform CRA_b)",0.991978932559271
1363,Protein Sptbn1,0.9923718941526943
1364,Amine oxidase [flavin-containing] (EC 1.4.3.4) (Monoamine oxidase),0.992791643043926
1365,40S ribosomal protein S4,0.992818419818849
1366,"Gnpnat1 protein (Protein Gnpnat1) (Similar to EMeg32 protein (Predicted), isoform CRA_b)",0.9930089358700305
1367,"60S ribosomal protein L26 (RCG33968, isoform CRA_a)",0.9936217304734234
1368,60S ribosomal protein L5,0.9941048841619862
1369,"Protein Rangap1 (RCG59652, isoform CRA_b)",0.9941724518020518
1370,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate decarboxylase) (EC 4.1.1.15) (Glutamate--ammonia ligase),0.9950683597488064
1371,Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36),0.9959502832567813
1372,"Alpha-parvin (Parvin, alpha, isoform CRA_a)",0.9966135600901442
1373,Microsomal triglyceride transfer protein (Protein Mttp),0.9983537449648677
1374,"Fermitin family homolog 2 (Drosophila) (Protein Fermt2) (RCG61183, isoform CRA_b)",0.9987412715989294
1375,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (DDOST 48 kDa subunit) (Oligosaccharyl transferase 48 kDa subunit) (EC 2.4.99.18),0.9992815415939587
1376,"Dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase) (Dodecenoyl-coenzyme A delta isomerase) (Enoyl-CoA delta isomerase 1, mitochondrial)",0.9993770675510558
1377,Solute carrier family 22 member 7 (Novel liver transporter) (Organic anion transporter 2),0.9996101798403331
